run,scenario_type,scenario,split,context,model,RMSE,MAE,R2,Stability
1,baselines,full,region_holdout,sub_saharan_africa,MLP,11.528697609910216,8.115166495928733,-0.4515393206706435,0.0005092591681397036
1,baselines,full,size_holdout,Large-Cap,Ridge,8.121310057679606,6.478802747426576,0.035039768152053896,-5.2216737317131005e-05
1,baselines,full,size_holdout,Large-Cap,RandomForest,7.095355504074453,5.419873038374976,0.2634443709971499,0.06985978722935655
1,baselines,full,size_holdout,Large-Cap,XGBoost,7.135926398146917,5.397413586979419,0.25499711156134464,0.09088695877641992
1,baselines,full,size_holdout,Large-Cap,MLP,10.611935923814473,8.596547140621299,-0.6475798452324064,-4.9338351516334406e-05
1,baselines,full,size_holdout,Mid-Cap,Ridge,7.331279608098715,5.825014885328841,0.08733104801020353,0.0001523203099632918
1,baselines,full,size_holdout,Mid-Cap,RandomForest,6.658646704423167,5.319639934782608,0.24712018270818403,0.14060843217193636
1,baselines,full,size_holdout,Mid-Cap,XGBoost,7.1663839870272295,5.618230566605278,0.12792495484478317,0.08508124832543804
1,baselines,full,size_holdout,Mid-Cap,MLP,10.979238923610717,7.48223722189784,-1.0469073328670935,-0.0006399073390467028
1,baselines,full,size_holdout,Small-Cap,Ridge,7.721668440092789,5.957009789619606,0.02776222155958541,1.8763153832528865e-06
1,baselines,full,size_holdout,Small-Cap,RandomForest,7.0664146259360825,5.174594469489909,0.18576751340137787,0.027205654669950934
1,baselines,full,size_holdout,Small-Cap,XGBoost,7.127916467888172,5.311471714692957,0.17153265184923072,0.023192650836814186
1,baselines,full,size_holdout,Small-Cap,MLP,11.78053423219854,8.49043162195474,-1.262977128311384,-0.000150845458326106
1,baselines,constrained,within_sample,within_sample,Ridge,6.722312868742233,5.256173753180648,0.024824284220632653,6.407030858384302e-05
1,baselines,constrained,within_sample,within_sample,RandomForest,6.456855619578789,5.043919374762063,0.10032099567879726,0.013395221797132113
1,baselines,constrained,within_sample,within_sample,XGBoost,6.474885361809908,5.010907850594356,0.09528955971378839,0.014836190560236228
1,baselines,constrained,within_sample,within_sample,MLP,12.84824550669447,10.599249429871744,-2.5623213031187837,5.955699204999714e-05
1,baselines,constrained,region_holdout,europe_n_central_asia,Ridge,7.074343467715253,5.761851787536082,0.1329027699871297,-4.9544954644618095e-05
1,baselines,constrained,region_holdout,europe_n_central_asia,RandomForest,6.568561968387408,5.098027272727274,0.252457103923985,0.026794165588725532
1,baselines,constrained,region_holdout,europe_n_central_asia,XGBoost,6.66501487783475,5.222061929876154,0.2303420454557057,0.026800441659580076
1,baselines,constrained,region_holdout,europe_n_central_asia,MLP,10.75806727932232,8.29480416253441,-1.0052292352338217,-0.00014996603804104863
1,baselines,constrained,region_holdout,north_america,Ridge,9.598347580105786,6.979370254755201,-0.9628025527332242,5.8920577551695805e-05
1,baselines,constrained,region_holdout,north_america,RandomForest,7.061800798466595,5.0608742659766754,-0.06246490617322964,0.10916185567062331
1,baselines,constrained,region_holdout,north_america,XGBoost,6.643835988815682,4.816950388502801,0.05958082823708877,0.1504499637795333
1,baselines,constrained,region_holdout,north_america,MLP,12.986248963118026,9.791560319400132,-2.592949538834233,0.000933725070476012
1,baselines,constrained,size_holdout,Large-Cap,Ridge,6.184252769297483,4.979709335359696,0.029936495093335402,-3.9269799665810376e-05
1,baselines,constrained,size_holdout,Large-Cap,RandomForest,6.088015416487823,4.635554098360654,0.05989321145837667,0.14232044657485693
1,baselines,constrained,size_holdout,Large-Cap,XGBoost,5.827404060203749,4.50568691191126,0.13865732221687277,0.10567430350579876
1,baselines,constrained,size_holdout,Large-Cap,MLP,12.027216241523783,10.125510508435049,-2.669069518321723,-0.0005175609639698003
1,baselines,constrained,size_holdout,Mid-Cap,Ridge,7.468265568922323,5.865655382629833,0.07343984867568887,2.7657656470646585e-06
1,baselines,constrained,size_holdout,Mid-Cap,RandomForest,6.852838696488304,5.240073761707911,0.21985535544901302,0.01770953131592242
1,baselines,constrained,size_holdout,Mid-Cap,XGBoost,7.020972114107792,5.587091058801721,0.18110426557325432,0.023014761966442445
1,baselines,constrained,size_holdout,Mid-Cap,MLP,11.777383521613508,8.489414977812324,-1.3042614182009373,-3.0355963916459766e-05
1,diversified,max_balanced,within_sample,within_sample,Ridge,7.033928575056053,5.628208061529089,0.351501056473855,-0.0007009654094710983
1,diversified,max_balanced,within_sample,within_sample,RandomForest,3.411655401394569,1.9457558312083205,0.8474389456917698,0.9648097580684224
1,diversified,max_balanced,within_sample,within_sample,XGBoost,3.156296110994213,1.6864487811690525,0.8694223509286962,1.1719968959055145
1,diversified,max_balanced,within_sample,within_sample,MLP,6.848182268162515,2.032789602091065,0.3852989053916296,0.002719702037923879
1,diversified,max_balanced,region_holdout,east_asia_n_pacific,Ridge,10.020769249752114,7.340199315401805,-0.7257054002320147,0.00048157851854761167
1,diversified,max_balanced,region_holdout,east_asia_n_pacific,RandomForest,8.451412695001506,6.93023073671154,-0.22750467195590263,0.0012590751073258688
1,diversified,max_balanced,region_holdout,east_asia_n_pacific,XGBoost,8.11268851778838,6.601264970952813,-0.13108212324896784,0.07764822562665387
1,diversified,max_balanced,region_holdout,east_asia_n_pacific,MLP,16.00817534955698,10.262773452313814,-3.4040090264676435,-0.0006939048548337272
1,diversified,max_balanced,region_holdout,europe_n_central_asia,Ridge,6.8009744595857295,5.233800526405323,0.08253757297049424,-0.0002318428851285774
1,diversified,max_balanced,region_holdout,europe_n_central_asia,RandomForest,5.738982456077199,4.365963937185715,0.34669528283097006,0.12854057268429245
1,diversified,max_balanced,region_holdout,europe_n_central_asia,XGBoost,5.243602147494314,3.9887051729722454,0.4546121418891764,0.11778923251302698
1,diversified,max_balanced,region_holdout,europe_n_central_asia,MLP,9.337692816779048,7.726213086669972,-0.7295183147946964,0.00045481766801563195
1,diversified,max_balanced,region_holdout,latin_america_n_caribbean,Ridge,7.553688669032301,6.410895687319277,0.1827774493568729,0.00011146874553628094
